candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
study_52	253		216888	95.30	253
study_53	253		216888	94.10	253
study_54	253		163997	96.80	253
study_55	252		735032	83.70	252
study_56	253		3479426	93.30	253
study_57	252		688883	89.70	252
study_58	253		263546	100.00	253
study_59	253		271544	96.00	253
study_60	253		189190	97.60	253
study_61	253		2088685	91.30	253
study_62	253		341023	93.30	253
study_63	253		182630	95.70	253
study_64	253		195325	95.30	253
study_65	253		190084	94.10	253
study_66	253		668513	92.90	253
study_67	253		4432516	98.00	253
study_68	253		190084	93.70	253
study_69	253		182630	96.40	253
study_70	253		216888	96.40	253
study_71	253		197460	96.00	253
study_72	254		16272	93.30	254
study_73	253		270418	96.00	253
study_74	253		190084	94.50	253
study_75	253		3302038	92.50	253
study_76	252		303574	92.10	252
study_77	253		270418	94.50	253
study_78	253		182630	96.40	253
study_79	253		261016	97.60	253
study_80	253		3302038	95.30	253
study_81	255		144268	91.00	255
study_82	253		193666	92.90	253
study_83	253		3302038	95.70	253
study_84	253		216888	92.90	253
study_85	253		190084	91.30	253
study_86	253		259578	93.30	253
study_87	253		182630	93.30	253
study_88	253		197460	93.30	253
study_89	253		305127	99.60	253
study_90	253		175358	94.10	253
study_91	253		289407	92.50	253
study_92	253		261016	98.00	253
study_93	253		175358	93.30	253
study_94	252		233435	95.20	252
study_95	253		185670	92.90	253
study_96	253		159007	94.50	253
study_97	251		3792581	96.00	251
study_98	253		259771	98.40	253
study_99	253		640998	96.80	253
study_100	253		163997	92.10	253
study_101	254		175358	99.60	254
study_102	253		4329132	96.00	253
study_103	253		3302038	95.70	253
study_104	253		267411	96.80	253
study_105	253		326374	94.90	253
study_106	254		526963	94.10	254
study_107	253		4329132	96.00	253
study_108	253		182630	92.50	253
study_109	253		175358	99.20	253
study_110	253		3931706	91.70	253
study_111	253		197460	93.30	253
study_112	252		267071	95.60	252
study_113	253		216888	94.50	253
study_114	253		157054	94.90	253
study_115	253		189190	91.70	253
study_116	253		181717	96.00	253
study_117	253		163997	96.40	253
study_118	253		189190	96.40	253
study_119	253		330118	95.30	253
study_120	253		330118	96.00	253
study_121	252		511724	92.50	252
study_122	253		189190	94.10	253
study_123	253		216888	94.50	253
study_124	252		328816	90.10	252
study_125	252		233435	90.50	252
study_126	253		1108453	100.00	253
study_127	253		4438565	95.70	253
study_128	252		2901960	91.70	252
study_129	253		216888	93.30	253
study_130	253		197460	90.90	253
study_131	253		4434148	89.30	253
study_132	253		4329132	96.40	253
study_133	253		640998	96.40	253
study_134	253		4362437	90.50	253
study_135	253		190084	93.30	253
study_136	253		189190	96.00	253
study_137	253		267411	100.00	253
study_138	253		259771	97.20	253
study_139	253		190084	95.30	253
study_140	253		182420	92.90	253
study_141	253		271544	94.50	253
study_142	253		189190	94.10	253
study_143	253		258203	98.00	253
study_144	253		110660	96.00	253
study_145	253		216888	93.70	253
study_146	252		303574	98.00	252
study_147	253		163997	94.90	253
study_148	253		1839271	92.10	253
study_149	253		358336	91.30	253
study_150	253		216888	96.40	253
study_151	253		3931706	93.70	253
study_152	253		1839271	91.70	253
study_153	252		268693	92.50	252
study_154	253		181717	95.30	253
study_155	253		3931706	92.90	253
study_156	253		522863	95.70	253
study_157	253		294289	92.50	253
study_158	252		328816	89.70	252
study_159	253		193666	92.10	253
study_160	253		261016	98.80	253
study_161	253		263546	94.10	253
study_162	253		289174	97.20	253
study_163	253		182857	93.30	253
study_164	253		163997	96.40	253
study_165	253		668513	93.70	253
study_166	253		189190	92.50	253
study_167	252		303571	89.30	252
study_168	253		195325	98.80	253
study_169	253		4329132	94.50	253
study_170	253		261016	97.60	253
study_171	253		3359884	99.60	253
study_172	253		176582	98.40	253
study_173	253		640998	96.40	253
study_174	253		180127	97.20	253
study_175	253		261016	94.10	253
study_176	253		3931706	92.90	253
study_177	252		267071	92.90	252
study_178	253		268923	97.60	253
study_179	253		110660	91.30	253
study_180	253		197460	93.70	253
study_181	253		263546	95.30	253
study_182	252		316765	94.80	252
study_183	253		271544	96.00	253
study_184	253		4434148	90.50	253
study_185	253		159007	95.70	253
study_186	252		328816	85.70	252
study_187	253		3359884	98.40	253
study_188	253		16195	98.00	253
study_189	253		190084	96.00	253
study_190	253		216888	94.10	253
study_191	253		352906	94.50	253
study_192	253		216888	92.90	253
study_193	252		4465473	94.40	252
study_194	253		326374	98.00	253
study_195	252		316765	94.80	252
study_196	253		110660	97.20	253
study_197	253		4307887	95.70	253
study_198	253		263546	97.60	253
study_199	253		3931706	93.30	253
study_200	253		4336516	100.00	253
study_201	253		126133	98.80	253
study_202	253		3359884	100.00	253
study_203	253		352906	97.60	253
study_204	253		261016	92.10	253
study_205	253		148219	87.40	253
study_206	252		511724	93.30	252
study_207	253		51677	94.90	253
study_208	253		159007	96.40	253
study_209	252		366392	93.30	252
study_210	253		4456283	86.20	253
study_211	252		1127021	91.70	252
PyNastAligner parameters:
Algorithm:NAST
Application:PyNAST
blast_db:None
min_len:90
min_pct:10.0
pairwise_alignment_method:uclust
template_filepath:/usr/local/lib/python2.7/dist-packages/qiime_default_reference/gg_13_8_otus/rep_set_aligned/85_otus.pynast.fasta
